Gene_Symbol	Ensemble_ID	UTR_ID	p-value	q-value	EPL_<pA>	GCL_RMS_<pA>	GL_<pA>	MCL_<pA>	ONL_<pA>	EPL_proximal_PUI
Chic2	ENSMUSG00000029229.8	ENSMUSG00000029229.8_1	2.28598590058975e-10	9.44112176943567e-08	1.14946619217082	1.2218992248062	1.14218009478673	1.088772845953	1.1493399339934	1.24957767352544
Clock	ENSMUSG00000029238.11	ENSMUSG00000029238.11_1	1.19168850343651e-12	6.08952825256056e-10	1.33905579399142	1.56200527704485	1.43767313019391	1.46902654867257	1.29972752043597	0.477098155193438
Epha5	ENSMUSG00000029245.16	ENSMUSG00000029245.16_1	1.2324503984588e-13	6.82777520746177e-11	1.75434782608696	1.71567567567568	1.69402985074627	1.8144	1.88668555240793	-0.805026740841993
Epha5	ENSMUSG00000029245.16	ENSMUSG00000029245.16_2	1.2776508365378e-19	1.06939375018214e-16	1.63338788870704	1.68242766407904	1.7960396039604	1.72196620583717	1.83923705722071	-0.393065825485046
Mtf2	ENSMUSG00000029267.17	ENSMUSG00000029267.17_1	3.99965452677532e-06	0.000723937469346334	1.93567251461988	1.81267217630854	1.78298397040691	1.81954887218045	1.89617486338798	-1.87297718869673
Fam69a	ENSMUSG00000029270.10	ENSMUSG00000029270.10_1	7.18639060366847e-31	8.76739653647554e-28	1.28571428571429	1.06067961165049	1.03812316715543	1.23595505617978	1.04464285714286	0.648490868878566
Brdt	ENSMUSG00000029279.15	ENSMUSG00000029279.15_2	5.0516935625368e-73	8.77479171812643e-70	1.94186046511628	1.89705882352941	2.34124087591241	1.30188679245283	1.84	0.403151121876316
Klhl8	ENSMUSG00000029312.12	ENSMUSG00000029312.12_1	5.07979932691637e-31	6.21767437614564e-28	1.8914590747331	1.8	1.80381991814461	1.88402625820569	1.66467065868263	-1.50867362178195
Hnrnpdl	ENSMUSG00000029328.15	ENSMUSG00000029328.15_1	1.94919014363783e-38	2.74056134195479e-35	2.437265917603	2.54957883848086	2.55044858523119	2.43833464257659	2.53664990738291	-2.72596518930452
Cds1	ENSMUSG00000029330.8	ENSMUSG00000029330.8_1	1.86090183122839e-21	1.70458607740521e-18	1.97705696202532	1.91680194805195	1.88235294117647	1.9330422125182	1.93203883495146	-2.68228621614793
Asphd2	ENSMUSG00000029348.11	ENSMUSG00000029348.11_1	6.88799627467212e-23	6.73646035662934e-20	1.23994452149792	1.2117459049141	1.11066666666667	1.20054945054945	1.18011811023622	0.828859421578235
Ddx55	ENSMUSG00000029389.17	ENSMUSG00000029389.17_1	1.54770091696076e-46	2.36333930019908e-43	1.13366336633663	1.12582781456954	1.51646090534979	1.04504504504505	1.40189873417722	1.32603834828985
Pitpnm2	ENSMUSG00000029406.15	ENSMUSG00000029406.15_2	2.03857995188889e-37	2.85197335269256e-34	2.59162303664922	2.16190476190476	2.66326530612245	2.40816326530612	2.41984732824427	-1.18895218792083
Scarb2	ENSMUSG00000029426.8	ENSMUSG00000029426.8_1	7.51293714110439e-39	1.06157801803805e-35	1.63700707785642	1.64466446644664	1.78154875717017	1.58604651162791	1.75965447154472	-0.404821549326438
Ran	ENSMUSG00000029430.13	ENSMUSG00000029430.13_1	5.84770031658998e-52	9.32708200496102e-49	1.08489634748272	1.11397432345063	1.11187763808832	1.16190619362598	1.09693754521341	1.71412994048628
Gbas	ENSMUSG00000029432.12	ENSMUSG00000029432.12_1	2.31355470270811e-85	4.09499182379335e-82	1.85617760617761	1.98148148148148	1.97143840330351	1.93789607097592	1.85075757575758	-1.28279858792711
Mrpl1	ENSMUSG00000029486.13	ENSMUSG00000029486.13_2	0.000659442178686692	0.0659442178686691	1.1056338028169	1.29133858267717	1.21846153846154	1.1496062992126	1.24886877828054	1.5
Ankle2	ENSMUSG00000029501.14	ENSMUSG00000029501.14_1	9.11956664020054e-32	1.13082626338487e-28	1.35175879396985	1.904	2.12204724409449	1.74418604651163	1.95744680851064	1.71979895496176
Golga3	ENSMUSG00000029502.14	ENSMUSG00000029502.14_1	2.91447358441112e-14	1.72828283555579e-11	1.50936329588015	1.29166666666667	1.35630498533724	1.2046332046332	1.4390243902439	-0.0268189818010358
Sppl3	ENSMUSG00000029550.11	ENSMUSG00000029550.11_1	9.8362416965447e-36	1.32690900486388e-32	2.42235123367199	2.19676549865229	2.31207903008532	2.53333333333333	2.43031951053705	-1.29777016911282
Foxp2	ENSMUSG00000029563.16	ENSMUSG00000029563.16_3	1.30690454451258e-06	0.000266608527080567	1.36986301369863	1.27619047619048	1.38222222222222	1	1.29179331306991	0.378899548791685
Tmem168	ENSMUSG00000029569.9	ENSMUSG00000029569.9_1	6.12280999229206e-23	6.0125994124308e-20	1.94295302013423	1.88095238095238	1.92035398230088	1.72826086956522	2	-1.98481317547824
Tmem106b	ENSMUSG00000029571.14	ENSMUSG00000029571.14_1	1.17848270692348e-25	1.27747525430505e-22	2.81608339538347	2.82557726465364	2.71075085324232	2.87150837988827	2.78381458966565	-0.56614959385449
Wipi2	ENSMUSG00000029578.15	ENSMUSG00000029578.15_1	8.51612965032531e-12	4.04516158390452e-09	1.85483870967742	1.90868924889543	1.81337480559876	1.9375	1.81465517241379	-1.2680264501201
Usp30	ENSMUSG00000029592.11	ENSMUSG00000029592.11_1	5.48098450816942e-40	7.85973178471494e-37	2.58720930232558	2.26730769230769	2.21553884711779	2.21621621621622	2.51162790697674	-3.60526118137606
Eif2ak1	ENSMUSG00000029613.15	ENSMUSG00000029613.15_1	2.33931574881437e-22	2.23154119073614e-19	1.27235772357724	1.2021978021978	1.13255567338282	1.38888888888889	1.32530120481928	0.702195127539667
N4bp2l2	ENSMUSG00000029655.17	ENSMUSG00000029655.17_1	1.41532125903313e-07	3.69456753908934e-05	1.75247524752475	1.55502392344498	1.71951219512195	1.40659340659341	1.65808823529412	-0.783173411276905
Rbm28	ENSMUSG00000029701.15	ENSMUSG00000029701.15_1	5.09114945272479e-07	0.000119642012139033	1.2563025210084	1.22452229299363	1.29535864978903	1.42424242424242	1.2780612244898	0.760768560289761
Zkscan1	ENSMUSG00000029729.12	ENSMUSG00000029729.12_1	1.73060836958174e-13	9.41450953052464e-11	1.60408163265306	1.73271028037383	1.79202501954652	1.65263157894737	1.62847222222222	-0.302229338173478
Klhdc10	ENSMUSG00000029775.14	ENSMUSG00000029775.14_1	2.05137125882823e-31	2.53139213339403e-28	2	1.66666666666667	1.8026101141925	1.90243902439024	1.82528735632184	-4.27344722994382
Adcyap1r1	ENSMUSG00000029778.12	ENSMUSG00000029778.12_1	1.02319260603841e-06	0.00021282406205599	1.94335736354274	1.94408602150538	1.94159153273226	1.91025641025641	1.97955390334572	-2.01671150076873
Tmem209	ENSMUSG00000029782.19	ENSMUSG00000029782.19_1	5.88905875839229e-05	0.00783244814866175	1.64666666666667	1.85	1.81059390048154	2	1.78947368421053	-0.42991117097587
Cbx3	ENSMUSG00000029836.15	ENSMUSG00000029836.15_1	8.31572506234764e-28	9.44666367082692e-25	1.97294938917976	1.92841163310962	1.93025920091651	1.91376811594203	1.97005415737496	-2.57309743737211
Mtpn	ENSMUSG00000029840.8	ENSMUSG00000029840.8_1	1.58974930475265e-14	9.69747075899115e-12	1.88983050847458	1.952	1.91453696070349	1.88132295719844	1.90385831752056	-1.5028659057183
Fam131b	ENSMUSG00000029861.17	ENSMUSG00000029861.17_1	2.22957155328111e-43	3.31983204283557e-40	1.94	2.29233741146169	1.79233621755253	2.17218543046358	1.93454545454545	0.515425643741592
Ccdc184	ENSMUSG00000029875.5	ENSMUSG00000029875.5_1	0.0169552969643771	0.826249945849136	1.1992337164751	1.13684210526316	1.15153494448073	1.10204081632653	1.15065502183406	0.993162531551462
Smarcad1	ENSMUSG00000029920.9	ENSMUSG00000029920.9_2	2.51567257178859e-10	1.03394142700511e-07	1.57352941176471	1.35215946843854	1.42462311557789	1.25423728813559	1.55988023952096	-0.207518749639422
Slc37a3	ENSMUSG00000029924.12	ENSMUSG00000029924.12_2	1.57236331049823e-13	8.63227457463529e-11	1.31225296442688	1.54324324324324	1.39595050618673	1.25966850828729	1.31358024691358	0.564641508472483
Dusp11	ENSMUSG00000030002.15	ENSMUSG00000030002.15_1	2.9281544629513e-50	4.62355589700011e-47	2.15094339622642	2.15579710144928	2.22083333333333	2.15384615384615	1.60254083484574	-0.22902022944663
Pole4	ENSMUSG00000030042.15	ENSMUSG00000030042.15_1	5.0073090652298e-192	9.19341944376192e-189	2.06475409836066	2.24523160762943	2.09895606785559	2.19636363636364	1.81770833333333	-0.544783237709512
Mrpl19	ENSMUSG00000030045.10	ENSMUSG00000030045.10_1	7.62893128972769e-20	6.43118907724044e-17	1.14125560538117	1.09599156118143	1.03112203112203	1.01973684210526	1.09426229508197	1.29248125036058
Copg1	ENSMUSG00000030058.17	ENSMUSG00000030058.17_2	2.4928672613811e-10	1.02706131168901e-07	1.59667194928685	1.63757225433526	1.66011042097999	1.72159800249688	1.5926517571885	-0.282033638204903
Tmf1	ENSMUSG00000030059.15	ENSMUSG00000030059.15_1	1.07429462717224e-66	1.8263008661928e-63	1.69387755102041	1.49342105263158	1.43376623376623	1.73846153846154	2.22674418604651	0.656001501905618
Foxp1	ENSMUSG00000030067.17	ENSMUSG00000030067.17_1	4.93926266966064e-32	6.15432128639716e-29	1.58064516129032	1.45161290322581	1.96666666666667	1.46153846153846	1.24107142857143	-0.220286295692991
Prok2	ENSMUSG00000030069.15	ENSMUSG00000030069.15_2	1.00780566561113e-09	3.78934930269785e-07	1.55072463768116	1.32019704433498	1.45247148288973	1.2987012987013	1.70212765957447	-0.142701109431124
Chl1	ENSMUSG00000030077.11	ENSMUSG00000030077.11_1	9.23249382376464e-12	4.37620207246444e-09	1.7183908045977	2	1.75595238095238	2	1.80730478589421	-0.666711866862596
Wnt7a	ENSMUSG00000030093.7	ENSMUSG00000030093.7_1	1.41523712434823e-12	7.11864273547161e-10	1.85932203389831	1.76947040498442	1.8782412626832	1.95238095238095	1.7711038961039	-1.2981836319967
Tmem43	ENSMUSG00000030095.10	ENSMUSG00000030095.10_1	1.59724677992018e-15	1.04939113440756e-12	1.99307958477509	1.91653543307087	1.90899001109878	1.74342105263158	1.89393939393939	-3.29248125036058
Edem1	ENSMUSG00000030104.9	ENSMUSG00000030104.9_1	1.72396884724104e-14	1.04644909027531e-11	1.805	1.79446640316206	1.66149068322981	1.29411764705882	1.54679802955665	-1.00896095399863
Tmcc1	ENSMUSG00000030126.17	ENSMUSG00000030126.17_2	1.0495201154362e-46	1.60786481684826e-43	1.51694915254237	1.33085501858736	1.51615969581749	1.83756345177665	1.26530612244898	-0.0485122271974321
Zfp248	ENSMUSG00000030145.14	ENSMUSG00000030145.14_1	5.83123344960063e-16	3.94774504537962e-13	1.61855670103093	1.11016949152542	1.58461538461538	1.36986301369863	1.40860215053763	-0.34140491205965
Atf7ip	ENSMUSG00000030213.12	ENSMUSG00000030213.12_1	5.04947755138207e-09	1.67137706950747e-06	1.49056603773585	1.60541586073501	1.54522292993631	1.5	1.70982142857143	0.0268856282204902
Strap	ENSMUSG00000030224.10	ENSMUSG00000030224.10_1	1.48120464043298e-24	1.54045282605029e-21	1.36507936507937	1.51246035342093	1.4303313508921	1.36593947923997	1.40699734278122	0.398690018802024
Lmo3	ENSMUSG00000030226.12	ENSMUSG00000030226.12_1	4.97834939977001e-51	7.89566214803523e-48	2.00647249190938	1.76914893617021	1.7342908438061	1.92105263157895	1.60408163265306	0.199328054138427
Aebp2	ENSMUSG00000030232.18	ENSMUSG00000030232.18_1	1.65052962775648e-66	2.80424983755826e-63	1.70137524557957	2.09302325581395	1.86058174523571	1.79185520361991	1.5859872611465	0.557621598551529
Slco1a4	ENSMUSG00000030237.14	ENSMUSG00000030237.14_1	0.000292691738445367	0.034244933398108	1.8060522696011	1.77616279069767	1.8	1.51219512195122	1.7874601487779	-1.02373478680268
Recql	ENSMUSG00000030243.16	ENSMUSG00000030243.16_1	4.79091063450964e-40	6.87974767115584e-37	1.17857142857143	1.83333333333333	1.54365079365079	1.5	1.00751879699248	1
Kras	ENSMUSG00000030265.14	ENSMUSG00000030265.14_2	2.95982841501281e-54	4.78604254707571e-51	1.60470085470085	1.44493882091212	1.70092670598147	1.83910891089109	1.50213675213675	-0.305294154198326
Bcat1	ENSMUSG00000030268.17	ENSMUSG00000030268.17_3	6.19916814453309e-08	1.72156460482447e-05	1.12470862470862	1.15222672064777	1.13671875	1.16424418604651	1.22961730449251	1.39985067475708
Far2	ENSMUSG00000030303.15	ENSMUSG00000030303.15_1	1.77456019353259e-17	1.32027278398824e-14	1.48951048951049	1.68852459016393	1.83435582822086	1.817843866171	1.39583333333333	0.0298531230621335
Ergic2	ENSMUSG00000030304.11	ENSMUSG00000030304.11_1	1.38311746735348e-07	3.6514301138132e-05	1.20430107526882	1.2671285604311	1.23956931359354	1.31358885017422	1.1848275862069	0.976085737454692
Atg7	ENSMUSG00000030314.16	ENSMUSG00000030314.16_1	1.87706566476294e-11	8.70958468450003e-09	1.58333333333333	1.61151079136691	1.53246753246753	1.68936170212766	1.79142857142857	-0.24031292045321
Cand2	ENSMUSG00000030319.8	ENSMUSG00000030319.8_1	4.27270592918174e-09	1.44844730999261e-06	1.36764705882353	1.56842105263158	1.45084745762712	2	1.5958904109589	0.379495950248103
Fkbp4	ENSMUSG00000030357.10	ENSMUSG00000030357.10_1	2.40443064454911e-41	3.51527760233079e-38	1.62416745956232	1.7561955793704	1.63260921460969	1.80585365853659	1.60901259111995	-0.36519647012136
Qpctl	ENSMUSG00000030407.2	ENSMUSG00000030407.2_1	1.25571870829e-12	6.36649385103029e-10	1.68421052631579	1.87755102040816	1.78823529411765	1.84545454545455	1.58823529411765	-0.537000290721888
Uri1	ENSMUSG00000030421.9	ENSMUSG00000030421.9_1	2.03326940156909e-07	5.12383889195412e-05	1.88775510204082	1.8	1.8451053283767	1.88235294117647	2	-1.43723455895807
Ttyh1	ENSMUSG00000030428.16	ENSMUSG00000030428.16_1	2.11142510320914e-52	3.37405731492821e-49	2.42537960954447	2.34902353530295	2.2971435793731	2.10215053763441	2.34307833350311	-1.09602269242768
Mtmr10	ENSMUSG00000030522.14	ENSMUSG00000030522.14_1	5.61588550487117e-14	3.24598182181554e-11	1.02777777777778	1.31018518518519	1.36290322580645	1	1.21739130434783	2.40881162875572
Iqgap1	ENSMUSG00000030536.10	ENSMUSG00000030536.10_1	0.00220813952311191	0.176651161848952	1.57851239669421	1.49019607843137	1.60416666666667	1.61904761904762	1.67312348668281	-0.224653700681795
Lrrc28	ENSMUSG00000030556.13	ENSMUSG00000030556.13_2	3.96233121726768e-53	6.36746626614916e-50	1.48125	1.99441340782123	1.5952380952381	1.86776859504132	1.77952755905512	0.0534576019582569
Psmd8	ENSMUSG00000030591.17	ENSMUSG00000030591.17_1	3.55070720322672e-11	1.62267319187461e-08	1.88624641833811	1.92616959064327	1.89778549717759	1.91044357102751	1.8839239856189	-1.47931643045269
Aen	ENSMUSG00000030609.18	ENSMUSG00000030609.18_1	2.56269077572556e-24	2.6370088082216e-21	1.09176470588235	1.00559701492537	1.09041095890411	1.165	1.01510574018127	1.63713083062852
Tmem126b	ENSMUSG00000030614.8	ENSMUSG00000030614.8_1	6.11214104364365e-21	5.50703908032293e-18	1.45538461538462	1.62666666666667	1.51262761955938	1.39522058823529	1.36203090507726	0.128678046795639
Rab30	ENSMUSG00000030643.14	ENSMUSG00000030643.14_1	3.18017218434022e-37	4.42361950841725e-34	1.72	1.59065934065934	1.45061728395062	1.79591836734694	1.38247863247863	-0.67681847730735
Anapc15	ENSMUSG00000030649.18	ENSMUSG00000030649.18_1	2.46343961563959e-23	2.45112241756139e-20	1.16115107913669	1.18854166666667	1.11862587224906	1.11805555555556	1.04847986852917	1.18482279823241
Ipo5	ENSMUSG00000030662.10	ENSMUSG00000030662.10_1	3.49148870196788e-16	2.39865273825193e-13	1.27901614142967	1.35094339622642	1.40968461293406	1.32659251769464	1.33834586466165	0.683593353727539
AC160535.1	ENSMUSG00000030663.12	ENSMUSG00000030663.12_1	3.37985902479967e-44	5.07654825524911e-41	1.83410514846091	1.84073911130664	1.87874963595767	1.89462894628946	1.92397186147186	-1.16403210957435
Cln3	ENSMUSG00000030720.16	ENSMUSG00000030720.16_1	5.87117529491962e-21	5.29580011601749e-18	1.01047120418848	1.32547169811321	1.11568123393316	1.31858407079646	1.14670658682635	2.9924465538049
Lipt2	ENSMUSG00000030725.4	ENSMUSG00000030725.4_1	1.75962307688349e-07	4.5398275383594e-05	1.10355987055016	1.0922619047619	1.06393244873341	1.17592592592593	1.04220779220779	1.53727347668253
Pold3	ENSMUSG00000030726.16	ENSMUSG00000030726.16_1	5.42773499804562e-13	2.854988608972e-10	1.98888888888889	1.91014492753623	1.84375	1.94964028776978	1.76881720430108	-2.94942663827155
Thap12	ENSMUSG00000030753.15	ENSMUSG00000030753.15_1	1.72374829755244e-16	1.21351880147692e-13	1.58070175438596	1.7071129707113	1.74948875255624	1.65357967667436	1.76271186440678	-0.234074417869203
Far1	ENSMUSG00000030759.16	ENSMUSG00000030759.16_1	2.05902074900133e-09	7.35070407393476e-07	2.58187134502924	2.41417322834646	2.52344497607656	2.44878048780488	2.45643153526971	-1.70153501440977
Parva	ENSMUSG00000030770.15	ENSMUSG00000030770.15_1	7.84464060663542e-07	0.000170228701163989	1.96259351620948	1.92400482509047	1.91160593792173	1.99576271186441	1.94522292993631	-2.29809487807221
Rnf141	ENSMUSG00000030788.16	ENSMUSG00000030788.16_3	7.48455838182793e-09	2.37260500703946e-06	1.89095744680851	1.83996683250415	1.92849949647533	1.86925795053004	1.84807256235828	-1.5
Fus	ENSMUSG00000030795.18	ENSMUSG00000030795.18_1	0.0615098096928888	1	1.81423611111111	1.77261492832427	1.79491431730238	1.75	1.78714859437751	-1.06081472220077
Fbxl19	ENSMUSG00000030811.14	ENSMUSG00000030811.14_1	1.1630885250322e-06	0.000239596236156633	1.61184210526316	1.63636363636364	1.46632124352332	1.44943820224719	1.40816326530612	-0.323849128034559
Tial1	ENSMUSG00000030846.15	ENSMUSG00000030846.15_1	2.33022348413307e-81	4.10818400252661e-78	1.47812971342383	1.71882446386021	1.44718309859155	1.21782178217822	1.40656565656566	0.0629544486469518
Ubfd1	ENSMUSG00000030870.12	ENSMUSG00000030870.12_1	1.39808207596646e-07	3.6769558597918e-05	1.5468085106383	1.61610738255034	1.51017087062653	1.61643835616438	1.47870528109029	-0.134880134511053
Polr3e	ENSMUSG00000030880.14	ENSMUSG00000030880.14_1	5.16277801874973e-18	4.00115296453104e-15	1.08602150537634	1.21875	1.27620967741935	1.16129032258065	1.40425531914894	1.67807190511264
Arfip2	ENSMUSG00000030881.15	ENSMUSG00000030881.15_1	1.03077186257877e-06	0.000213369775553804	1.21548387096774	1.18427518427518	1.16264591439689	1.09848484848485	1.2005076142132	0.928990497563786
Zranb1	ENSMUSG00000030967.15	ENSMUSG00000030967.15_1	6.27109894495704e-44	9.38156402165573e-41	1.71153846153846	1.77537796976242	1.68717948717949	1.14912280701754	1.82692307692308	-0.637311190054503
Knop1	ENSMUSG00000030980.17	ENSMUSG00000030980.17_1	1.10367920223177e-12	5.661874307449e-10	1.24161073825503	1.39235412474849	1.26449275362319	1.22033898305085	1.46629213483146	0.818361964205449
Usp9x	ENSMUSG00000031010.17	ENSMUSG00000031010.17_1	3.17131511813404e-33	4.0814825570385e-30	1.22475106685633	1.47339847991314	1.32673860911271	1.3030303030303	1.20088300220751	2.33406043319235
Cask	ENSMUSG00000031012.17	ENSMUSG00000031012.17_1	1.00318144197677e-17	7.61414714460369e-15	1.25815602836879	1.40220922677063	1.42173423423423	1.28014842300557	1.34509803921569	0.758861581626703
Tmem9b	ENSMUSG00000031021.13	ENSMUSG00000031021.13_1	9.04204253652105e-35	1.19897484034269e-31	1.80191603268526	1.83808906182447	1.85958355579285	1.8731732776618	1.78725701943844	-1.00789757955248
Cdk16	ENSMUSG00000031065.14	ENSMUSG00000031065.14_1	2.84487634401622e-35	3.80075479560566e-32	1.75592073465442	1.86962504299966	1.76720317238162	1.75048987589811	1.82987848463188	-0.814476683562835
Otud5	ENSMUSG00000031154.15	ENSMUSG00000031154.15_1	6.26284767188295e-10	2.45503628737812e-07	1.29710144927536	1.54166666666667	1.47058823529412	1.60714285714286	1.64414414414414	0.611196210668224
Dynlt3	ENSMUSG00000031176.8	ENSMUSG00000031176.8_1	4.24733613480281e-93	7.59848434516222e-90	2	1.99926090169993	1.99279475982533	1.98791666666667	1.91994069681245	-5.24442217322867
Fundc2	ENSMUSG00000031198.4	ENSMUSG00000031198.4_1	7.34931702220453e-31	8.95881745006732e-28	1.09823812066204	1.1263081041616	1.14132693844924	1.09955156950673	1.0642099385818	1.59571303532662
RP23-284F8.1	ENSMUSG00000031242.7	ENSMUSG00000031242.7_1	6.49124509074383e-31	7.93230150088896e-28	1.33663366336634	1.31153184165232	1.16581371545548	1.47659574468085	1.40329218106996	0.486715139798049
Nlgn3	ENSMUSG00000031302.16	ENSMUSG00000031302.16_1	1.86995208650997e-30	2.25516221633103e-27	1.62453531598513	1.65470852017937	1.48027613412229	1.65217391304348	1.30217391304348	-0.364227047155344
Rps6ka3	ENSMUSG00000031309.15	ENSMUSG00000031309.15_1	8.73262019013302e-07	0.000186004810049833	1.6962962962963	1.87138263665595	1.73648648648649	1.86585365853659	1.74131274131274	-0.588769092776094
Ap1s2	ENSMUSG00000031367.15	ENSMUSG00000031367.15_2	1.37146754499979e-45	2.08051626576468e-42	1.88950715421304	1.95244755244755	1.96199524940618	1.95286885245902	1.85413005272408	-1.5
Zrsr2	ENSMUSG00000031370.12	ENSMUSG00000031370.12_1	6.59979159507661e-10	2.5673189304848e-07	1.08040201005025	1.09778225806452	1.06055818852027	1.0501138952164	1.00238663484487	1.73762106674238
Mecp2	ENSMUSG00000031393.16	ENSMUSG00000031393.16_1	0.0246577714398579	1	1.86739130434783	1.87735849056604	1.883046237534	1.93650793650794	1.92427184466019	-1.34482993969392
Plp1	ENSMUSG00000031425.15	ENSMUSG00000031425.15_1	0	0	1.54993909866017	1.76945792026999	1.65965554031398	1.59072781655035	1.56690760645669	-0.144531505656059
Psmd10	ENSMUSG00000031429.14	ENSMUSG00000031429.14_1	1.4218722993842e-40	2.0517617280114e-37	1.32071269487751	1.15677321156773	1.32572777340677	1.55787037037037	1.34626865671642	0.538739376338859
Agpat5	ENSMUSG00000031467.10	ENSMUSG00000031467.10_1	1.74608064361851e-62	2.92643115870462e-59	1.66666666666667	1.42315789473684	1.49369290996085	1.62869198312236	1.68543046357616	1.02048212996805
Vps36	ENSMUSG00000031479.9	ENSMUSG00000031479.9_1	3.00326253966495e-12	1.47159864443583e-09	1.3485342019544	1.50605326876513	1.45063025210084	1.48979591836735	1.30331753554502	0.44808209450773
Brf2	ENSMUSG00000031487.5	ENSMUSG00000031487.5_2	1.25778277597208e-38	1.77095814856869e-35	1.80368098159509	1.16987179487179	1.36571428571429	1.38260869565217	1.36666666666667	-0.999999999999999
Col4a1	ENSMUSG00000031502.11	ENSMUSG00000031502.11_1	1.84411634118768e-13	9.97666940582535e-11	1.84675324675325	1.82042253521127	1.79748822605965	1.53012048192771	1.71232876712329	-1.22312811494478
Leprotl1	ENSMUSG00000031513.8	ENSMUSG00000031513.8_1	2.06927861772665e-23	2.06100150325575e-20	2.759375	2.79902755267423	2.78043230944255	2.83793103448276	2.638	-2.10445536046131
Gpm6a	ENSMUSG00000031517.8	ENSMUSG00000031517.8_1	0	0	1.76287307313873	1.63975621973618	1.83259280493049	1.69303316093702	1.82187888474516	-0.842548132612762
Gpat4	ENSMUSG00000031545.6	ENSMUSG00000031545.6_1	0.106383960637639	1	1.05904761904762	1.03817603393425	1.05037313432836	1.02873563218391	1.04930467762326	1.97564235748349
Sfrp1	ENSMUSG00000031548.7	ENSMUSG00000031548.7_1	6.82514961082065e-35	9.07062383278064e-32	1.33939393939394	1.41818181818182	1.28205128205128	1.15584415584416	1.93129770992366	0.474234849679959
Wwc2	ENSMUSG00000031563.8	ENSMUSG00000031563.8_1	1.3589436417854e-16	9.63491042025847e-14	1.75462962962963	1.5012987012987	1.53473684210526	2	1.7220447284345	-0.801332251227307
Fgfr1	ENSMUSG00000031565.18	ENSMUSG00000031565.18_1	2.66087875641212e-48	4.13500558746444e-45	1.02149321266968	1.23707440100883	1.13816855753647	1.14959016393443	1.08337009263344	2.71814755991968
Rwdd4a	ENSMUSG00000031568.16	ENSMUSG00000031568.16_1	8.82606057421673e-25	9.25853754235335e-22	2.19685039370079	2.28527607361963	1.95583596214511	1.90753424657534	2.23039215686275	1.50398688992608
Vps37a	ENSMUSG00000031600.10	ENSMUSG00000031600.10_1	6.75170881998359e-20	5.70519395288613e-17	1.73309608540925	1.60344827586207	1.70190641247834	1.87577639751553	1.91103202846975	-0.72277972202787
Klhl2	ENSMUSG00000031605.8	ENSMUSG00000031605.8_1	2.28511244345099e-53	3.67674592151264e-50	1.9484126984127	1.98519736842105	1.82057142857143	1.91787439613527	1.8968253968254	-2.07449717178636
Mfap3l	ENSMUSG00000031647.10	ENSMUSG00000031647.10_1	9.47087443525244e-74	1.64982632662097e-70	1.82932692307692	1.85782747603834	1.94605809128631	1.99574468085106	1.70474516695958	-1.13235161309721
Cbln1	ENSMUSG00000031654.16	ENSMUSG00000031654.16_1	5.30476758915506e-28	6.04743505163677e-25	1.37138263665595	1.57420924574209	1.55772272008434	1.64010989010989	1.61406844106464	0.378364424493818
Nkd1	ENSMUSG00000031661.12	ENSMUSG00000031661.12_1	4.68067209755135e-14	2.71478981657978e-11	1.07766990291262	1.01639344262295	1.17640573318633	1	1.29237288135593	1.70751874963942
Sall1	ENSMUSG00000031665.7	ENSMUSG00000031665.7_1	1.69573034000022e-46	2.58598876850033e-43	1.7032590051458	1.56128674431503	1.56905444126075	1.28928571428571	1.4924965893588	-0.620025543916478
Aktip	ENSMUSG00000031667.16	ENSMUSG00000031667.16_1	1.01278861140992e-07	2.71427347857859e-05	1.87175324675325	1.89189189189189	1.89905857740586	1.8056206088993	1.84522370012092	-1.37476713383463
Itfg1	ENSMUSG00000031703.8	ENSMUSG00000031703.8_1	1.49248442896935e-24	1.55069132169915e-21	1.71368124118477	1.74228675136116	1.7123798312733	1.77416595380667	1.81524822695035	-0.658120361025917
Smarca5	ENSMUSG00000031715.14	ENSMUSG00000031715.14_1	1.00532112491747e-08	3.15670833224087e-06	1.40909090909091	1.40322580645161	1.44090305444887	1.35576923076923	1.25118483412322	0.260416081650721
Ap1g1	ENSMUSG00000031731.16	ENSMUSG00000031731.16_1	2.91509102378521e-24	2.9967135724512e-21	1.58969072164948	1.49506903353057	1.53691275167785	1.35146443514644	1.74097664543524	-0.260525368450482
Nudt21	ENSMUSG00000031754.10	ENSMUSG00000031754.10_2	1.82505626147891e-103	3.28692632692351e-100	1.41086587436333	1.55989750160154	1.26095872853115	1.37236533957845	1.29124365482234	0.25951411526819
Mt1	ENSMUSG00000031765.8	ENSMUSG00000031765.8_1	0.291745992178049	1	1.76031678687597	1.75753195717964	1.75723797597054	1.76165191740413	1.75420648484703	-0.832677602071421
Pllp	ENSMUSG00000031775.5	ENSMUSG00000031775.5_1	1.86036758507618e-14	1.12738275655617e-11	1.07070707070707	1.11364843335104	1.09373134328358	1.11162790697674	1.19024970273484	1.84631539746516
Ciapin1	ENSMUSG00000031781.14	ENSMUSG00000031781.14_1	9.53460511517735e-62	1.5913255937231e-58	1.17471590909091	1.6046511627907	1.37109557109557	1.65731462925852	1.3476821192053	3.06986820627652
Map1lc3b	ENSMUSG00000031812.16	ENSMUSG00000031812.16_2	1.0823233132823e-227	1.99039257312615e-224	1.69376391982183	1.81938840518157	1.71397786267019	1.75201647503003	1.61793192509916	-0.589691033398646
